Customer,Time of arrival,Number of people at arrival,Number of people currently in queue at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
1221,17694.6,1,0,41,12,17694.6,17701.7,0,
1222,17748.1,1,0,46,12,17748.1,17757.9,0,
1223,17754.1,2,0,47,12,17754.1,17764.8,0,
1224,17761.6,2,0,48,12,17761.6,17769.7,0,
1225,17781.1,1,0,50,12,17781.1,17791,0,
1226,17781.2,2,0,50,12,17781.2,17792.6,0,
1227,17781.7,3,1,50,12,17791,17799.6,9.2207,
1228,17784.5,4,2,50,12,17792.6,17803.7,8.12891,
1229,17790.2,5,3,51,12,17799.6,17812.4,9.3125,
1230,17811.8,2,0,53,12,17811.8,17822.4,0,
1231,17815,2,0,53,12,17815,17827.4,0,
1232,17821.1,3,1,54,12,17822.4,17830.7,1.29102,
1233,17833.4,1,0,55,12,17833.4,17842.5,0,
1234,17855.9,1,0,57,12,17855.9,17866.3,0,
1235,17856.5,2,0,57,12,17856.5,17864.7,0,
1236,17901.1,1,0,62,12,17901.1,17935.2,0,
1237,17907.4,2,0,62,12,17907.4,17938.2,0,
1238,17920,3,0,64,12,17920,17939.4,0,
1239,17928.1,4,0,64,12,17928.1,17945.8,0,
1240,17930.5,5,1,65,12,17935.2,17974.4,4.67383,
1241,17932.3,6,2,65,12,17938.2,17966.4,5.87695,
1242,17941.8,4,0,66,12,17941.8,17975.1,0,
1243,17943.6,5,1,66,12,17945.8,17964.1,2.16406,
1244,17956,5,1,67,12,17964.1,18005,8.04102,
1245,17957.7,6,2,67,12,17966.4,17995.6,8.76758,
1246,17979.2,3,0,69,12,17979.2,18008.2,0,
1247,18011.3,1,0,73,12,18011.3,18037.8,0,
1248,18017.9,2,0,73,12,18017.9,18045,0,
1249,18027.4,3,0,74,12,18027.4,18038.6,0,
1250,18039.6,2,0,75,12,18039.6,18066.1,0,
1251,18070.1,1,0,79,12,18070.1,18084.8,0,
1252,18070.9,2,0,79,12,18070.9,18114.6,0,
1253,18079,3,0,79,12,18079,18112.9,0,
1254,18087.6,3,0,80,12,18087.6,18092,0,
1255,18096,3,0,81,12,18096,18134.9,0,
1256,18104.3,4,0,82,12,18104.3,18145.1,0,
1257,18109.5,5,1,82,12,18112.9,18144.9,3.36719,
1258,18118.5,4,0,83,12,18118.5,18149.9,0,
1259,18123.1,5,1,84,12,18134.9,18156.3,11.8672,
1260,18128.1,6,2,84,12,18144.9,18166.5,16.8086,
1261,18138,6,2,85,12,18145.1,18178.3,7.09961,
1262,18144.6,7,3,86,12,18149.9,18196.1,5.23438,
1263,18161.4,4,0,88,12,18161.4,18185.6,0,
1264,18169.5,4,0,88,12,18169.5,18183.2,0,
1265,18176.1,5,0,89,12,18176.1,18217.4,0,
1266,18184.9,4,0,90,12,18184.9,18225.6,0,
1267,18199.5,3,0,91,12,18199.5,18247.2,0,
1268,18216.8,4,0,93,12,18216.8,18256.3,0,
1269,18233.7,3,0,95,12,18233.7,18269.8,0,
1270,18241.1,4,0,96,12,18241.1,18258.9,0,
1271,18258.7,3,0,97,12,18258.7,18278,0,
1272,18260.7,3,0,98,12,18260.7,18285,0,
1273,18279.8,2,0,99,12,18279.8,18320.8,0,
1274,18303.3,2,0,102,12,18303.3,18334.4,0,
1275,18309.4,3,0,102,12,18309.4,18356.1,0,
1276,18351.2,2,0,107,12,18351.2,18383,0,
1277,18352,3,0,107,12,18352,18368.9,0,
1278,18352.7,4,0,107,12,18352.7,18373.5,0,
1279,18357.8,4,0,107,12,18357.8,18390.4,0,
1280,18369,4,0,108,12,18369,18404.9,0,
1281,18411.1,1,0,113,12,18411.1,18452.5,0,
1282,18433.3,2,0,115,12,18433.3,18456.2,0,
1283,18446.7,3,0,116,12,18446.7,18489.8,0,
1284,18454,3,0,117,12,18454,18470.7,0,
1285,18455.1,4,0,117,12,18455.1,18482.4,0,
1286,18455.4,5,1,117,12,18456.2,18484.6,0.761719,
1287,18503.5,1,0,122,12,18503.5,18540.6,0,
1288,18506,2,0,122,12,18506,18520.6,0,
1289,18514.7,3,0,123,12,18514.7,18546.9,0,
1290,18527.4,3,0,124,12,18527.4,18548.6,0,
1291,18551.4,1,0,127,12,18551.4,18583.3,0,
1292,18551.4,2,0,127,12,18551.4,18577.6,0,
1293,18555.8,3,0,127,12,18555.8,18579.8,0,
1294,18602.2,1,0,132,12,18602.2,18628.2,0,
1295,18629.7,1,0,134,12,18629.7,18667.2,0,
1296,18634.3,2,0,135,12,18634.3,18673.5,0,
1297,18674.2,1,0,139,12,18674.2,18710.4,0,
1298,18693.8,2,0,141,12,18693.8,18727.3,0,
1299,18768.4,1,0,4,13,18768.4,18786.3,0,
1300,18833.9,1,0,11,13,18833.9,18867.7,0,
1301,18862.1,2,0,14,13,18862.1,18892.1,0,
1302,18883.4,2,1,16,13,18892.1,18919.4,8.69141,
1303,18892.4,2,1,17,13,18919.4,18943.4,27.0039,
1304,18904.5,3,2,18,13,18943.4,18995.5,38.9121,
1305,18922.2,3,2,20,13,18995.5,19037.6,73.3008,
1306,18984.7,3,2,26,13,19037.6,19046.8,52.9766,
1307,18985.7,4,3,26,13,19046.8,19056.2,61.0957,
1308,19004.6,4,3,28,13,19056.2,19065.9,51.623,
1309,19045,4,3,32,13,19065.9,19077.7,20.9023,
1310,19100.6,1,0,38,13,19100.6,19110.9,0,
1311,19165.6,1,0,44,13,19165.6,19174.5,0,
1312,19228.1,1,0,50,13,19228.1,19238.6,0,
1313,19233.1,2,0,51,13,19233.1,19239.7,0,
1314,19239.9,1,0,51,13,19239.9,19250.1,0,
1315,19267.1,1,0,54,13,19267.1,19278.9,0,
1316,19289.5,1,0,56,13,19289.5,19300.3,0,
1317,19291.5,2,0,57,13,19291.5,19299.1,0,
1318,19295.9,3,1,57,13,19299.1,19307.8,3.19531,
1319,19299,4,2,57,13,19300.3,19309.6,1.23633,
1320,19313.8,1,0,59,13,19313.8,19320.8,0,
1321,19316.4,2,0,59,13,19316.4,19327.2,0,
1322,19323.9,2,0,60,13,19323.9,19352.6,0,
1323,19328.6,2,0,60,13,19328.6,19345.8,0,
1324,19345.4,3,0,62,13,19345.4,19376.1,0,
1325,19349.3,3,0,62,13,19349.3,19379.6,0,
1326,19359.7,3,0,63,13,19359.7,19399,0,
1327,19375.4,4,0,65,13,19375.4,19412.2,0,
1328,19376.5,4,0,65,13,19376.5,19407.3,0,
1329,19382.8,4,0,66,13,19382.8,19400.5,0,
1330,19384,5,1,66,13,19399,19444.7,15.0098,
1331,19387.1,6,2,66,13,19400.5,19422.1,13.3809,
1332,19441.2,2,0,72,13,19441.2,19485.6,0,
1333,19449.8,2,0,72,13,19449.8,19488.8,0,
1334,19473.1,3,0,75,13,19473.1,19493.1,0,
1335,19479.6,4,0,75,13,19479.6,19502.2,0,
1336,19490.3,3,0,77,13,19490.3,19508.4,0,
1337,19498.3,3,0,77,13,19498.3,19522.5,0,
1338,19499.8,4,0,77,13,19499.8,19548.5,0,
1339,19507.8,4,0,78,13,19507.8,19539.6,0,
1340,19529.3,3,0,80,13,19529.3,19573.4,0,
1341,19538.6,4,0,81,13,19538.6,19553.6,0,
1342,19574,1,0,85,13,19574,19603.8,0,
1343,19576.4,2,0,85,13,19576.4,19605.4,0,
1344,19578.1,3,0,85,13,19578.1,19605.4,0,
1345,19581,4,0,86,13,19581,19616.7,0,
1346,19583.8,5,1,86,13,19599.3,19631.5,15.5215,
1347,19584.4,6,2,86,13,19603.8,19632.8,19.4355,
1348,19587.8,7,3,86,13,19605.4,19632.7,17.5254,
1349,19599.3,8,3,87,13,19605.4,19638.4,6.10938,
1350,19613.7,6,1,89,13,19616.7,19647.1,2.93164,
1351,19646.2,2,0,92,13,19646.2,19666.4,0,
1352,19656.9,2,0,93,13,19656.9,19692.2,0,
1353,19657.4,3,0,93,13,19657.4,19669.3,0,
1354,19657.6,4,0,93,13,19657.6,19675.9,0,
1355,19657.7,5,0,93,13,19657.7,19698,0,
1356,19695.4,2,0,97,13,19695.4,19720.5,0,
1357,19695.8,3,0,97,13,19695.8,19728.1,0,
1358,19724.9,2,0,100,13,19724.9,19742.1,0,
1359,19751.5,1,0,103,13,19751.5,19771.6,0,
1360,19816.6,1,0,109,13,19816.6,19863.7,0,
1361,19845.1,2,0,112,13,19845.1,19872.7,0,
1362,19847.7,3,0,112,13,19847.7,19899,0,
1363,19863.6,4,0,114,13,19863.6,19894.8,0,
1364,19892.8,3,0,117,13,19892.8,19925.6,0,
1365,19924.3,2,0,120,13,19924.3,19937.1,0,
1366,19926.5,2,0,120,13,19926.5,19957.9,0,
1367,19930.5,3,0,121,13,19930.5,19972.8,0,
1368,19973.1,1,0,125,13,19973.1,19999.9,0,
1369,19999.9,2,0,127,13,19999.9,20037.9,0,
1370,20001.8,2,0,128,13,20001.8,20040.2,0,
1371,20005.3,3,0,128,13,20005.3,20037.6,0,
1372,20044.2,1,0,132,13,20044.2,20069.7,0,
1373,20048,2,0,132,13,20048,20085.7,0,
1374,20076.9,2,0,135,13,20076.9,20114.1,0,
1375,20133.4,1,0,141,13,20133.4,20169.1,0,
1376,20148,2,0,142,13,20148,20191,0,
1377,20237.7,1,0,7,14,20237.7,20283.3,0,
1378,20256,2,0,9,14,20256,20287.9,0,
1379,20313.7,1,0,15,14,20313.7,20347,0,
1380,20325.5,2,1,16,14,20347,20381.8,21.4629,
1381,20325.5,3,2,16,14,20381.8,20431.3,56.2715,
1382,20333,4,3,17,14,20431.3,20462.9,98.3125,
1383,20338,5,4,17,14,20462.9,20472.6,124.848,
1384,20346.2,6,5,18,14,20472.6,20478.9,126.404,
1385,20357.8,6,5,19,14,20478.9,20490.1,121.145,
1386,20367.8,7,6,20,14,20490.1,20499.8,122.312,
1387,20384.9,7,6,22,14,20499.8,20507.4,114.926,
1388,20391.8,8,7,23,14,20507.4,20516.6,115.643,
1389,20487.4,5,4,32,14,20516.6,20526.2,29.1406,
1390,20495.7,5,4,33,14,20526.2,20536.7,30.4453,
1391,20511,4,3,35,14,20536.7,20545.3,25.7539,
1392,20535.2,3,2,37,14,20545.3,20552.5,10.0879,
1393,20537.2,3,2,37,14,20552.5,20560.2,15.293,
1394,20581.5,1,0,42,14,20581.5,20591.4,0,
1395,20591.2,2,1,43,14,20591.4,20600,0.224609,
1396,20604.4,1,0,44,14,20604.4,20612.9,0,
1397,20607.4,2,1,44,14,20612.9,20621.4,5.54492,
1398,20623.5,1,0,46,14,20623.5,20631.8,0,
1399,20628.6,2,0,46,14,20628.6,20635.5,0,
1400,20637.3,1,0,47,14,20637.3,20646.3,0,
1401,20648.6,1,0,48,14,20648.6,20658.3,0,
1402,20667.9,1,0,50,14,20667.9,20675.4,0,
1403,20670.2,2,0,51,14,20670.2,20681.4,0,
1404,20700.3,1,0,54,14,20700.3,20709.4,0,
1405,20717,1,0,55,14,20717,20725.5,0,
1406,20718.3,2,0,55,14,20718.3,20727.9,0,
1407,20734.5,1,0,57,14,20734.5,20740.9,0,
1408,20753.1,1,0,59,14,20753.1,20761.3,0,
1409,20784.2,1,0,62,14,20784.2,20792.3,0,
1410,20788.6,2,0,62,14,20788.6,20803.5,0,
1411,20805.1,1,0,64,14,20805.1,20824.4,0,
1412,20814.6,2,0,65,14,20814.6,20849.9,0,
1413,20823.5,3,0,66,14,20823.5,20855.5,0,
1414,20827.8,3,0,66,14,20827.8,20838.7,0,
1415,20827.8,4,0,66,14,20827.8,20858.2,0,
1416,20831.4,5,1,67,14,20838.7,20870.8,7.3418,
1417,20837.9,6,2,67,14,20849.9,20891.2,11.9766,
1418,20879.4,2,0,71,14,20879.4,20910.7,0,
1419,20879.4,3,0,71,14,20879.4,20914.1,0,
1420,20885.7,4,0,72,14,20885.7,20896.1,0,
1421,20891.1,5,1,73,14,20891.2,20910.1,0.107422,
1422,20902.2,4,0,74,14,20902.2,20937.2,0,
1423,20926.9,2,0,76,14,20926.9,20948,0,
1424,20929.6,3,0,76,14,20929.6,20957.5,0,
1425,20931.9,4,0,77,14,20931.9,20983.8,0,
1426,20932.8,5,1,77,14,20937.2,20963.9,4.35938,
1427,20932.8,6,2,77,14,20948,20987.2,15.1445,
1428,20950.8,5,1,79,14,20957.5,20990,6.73828,
1429,20961,5,1,80,14,20963.9,20981.1,2.89062,
1430,20962.4,6,2,80,14,20981.1,21009.9,18.7129,
1431,20971.7,6,2,81,14,20983.8,20994.9,12.1094,
1432,20976.1,7,3,81,14,20987.2,21032.3,11.127,
1433,20985.5,6,2,82,14,20990,21015.5,4.54883,
1434,20999,4,0,83,14,20999,21019.9,0,
1435,21013.9,4,0,85,14,21013.9,21066.7,0,
1436,21017.5,4,0,85,14,21017.5,21044.6,0,
1437,21029.3,4,0,86,14,21029.3,21050.6,0,
1438,21033.5,4,0,87,14,21033.5,21067.8,0,
1439,21038.2,5,0,87,14,21038.2,21065.7,0,
1440,21051.7,4,0,89,14,21051.7,21073.9,0,
1441,21054,5,0,89,14,21054,21088.9,0,
1442,21054.1,6,1,89,14,21065.7,21078.2,11.6172,
1443,21056.8,7,2,89,14,21066.7,21077.5,9.9707,
1444,21067.7,6,1,90,14,21067.8,21110.9,0.140625,
1445,21068.7,6,1,90,14,21073.9,21112.6,5.19922,
1446,21095.3,3,0,93,14,21095.3,21118.4,0,
1447,21105,4,0,94,14,21105,21142.3,0,
1448,21124.1,2,0,96,14,21124.1,21166.1,0,
1449,21141.5,3,0,98,14,21141.5,21182.4,0,
1450,21145.9,3,0,98,14,21145.9,21173.2,0,
1451,21147.8,4,0,98,14,21147.8,21168.3,0,
1452,21164,5,0,100,14,21164,21183.2,0,
1453,21172.2,4,0,101,14,21172.2,21214.6,0,
1454,21176,4,0,101,14,21176,21193.3,0,
1455,21182.8,4,0,102,14,21182.8,21213.1,0,
1456,21193.9,3,0,103,14,21193.9,21239,0,
1457,21194.4,4,0,103,14,21194.4,21213.8,0,
1458,21210,5,0,105,14,21210,21243.3,0,
1459,21216.7,3,0,105,14,21216.7,21231.7,0,
1460,21272.3,1,0,111,14,21272.3,21304,0,
1461,21294.4,2,0,113,14,21294.4,21332.9,0,
1462,21303.2,3,0,114,14,21303.2,21336.1,0,
1463,21331.4,3,0,117,14,21331.4,21361.3,0,
1464,21351.7,2,0,119,14,21351.7,21401.3,0,
1465,21360.4,3,0,120,14,21360.4,21396.6,0,
1466,21375.5,3,0,121,14,21375.5,21394.4,0,
1467,21385.2,4,1,122,14,21394.4,21422.6,9.27344,
1468,21388.1,5,2,122,14,21396.6,21436.8,8.48438,
1469,21440.6,1,0,128,14,21440.6,21480.3,0,
1470,21478.7,2,0,131,14,21478.7,21494.4,0,
1471,21492.6,2,0,133,14,21492.6,21524.7,0,
1472,21500.6,2,0,134,14,21500.6,21514.5,0,
1473,21511.5,3,0,135,14,21511.5,21552.7,0,
1474,21579.2,1,0,141,14,21579.2,21610.8,0,
1475,21579.8,2,0,141,14,21579.8,21608.6,0,
1476,21602.1,3,0,0,15,21602.1,21630.2,0,
1477,21612.3,2,0,1,15,21612.3,21659.1,0,
1478,21646.7,2,0,4,15,21646.7,21670,0,
1479,21649.7,3,1,4,15,21659.1,21698.3,9.43555,
1480,21734.2,1,0,13,15,21734.2,21776,0,
1481,21760.4,2,1,16,15,21776,21785.7,15.5508,
1482,21788.2,1,0,18,15,21788.2,21815,0,
1483,21792.6,2,1,19,15,21815,21838.9,22.4961,
1484,21819.9,2,1,21,15,21838.9,21879.4,19.0352,
1485,21831.6,3,2,23,15,21879.4,21904.6,47.7891,
1486,21931.9,1,0,33,15,21931.9,21938.4,0,
1487,21947.9,1,0,34,15,21947.9,21957.5,0,
1488,21949,2,1,34,15,21957.5,21969.2,8.43555,
1489,21959.8,2,1,35,15,21969.2,21979.2,9.39844,
1490,21974.1,2,1,37,15,21979.2,21986.6,5.16602,
1491,21989.6,1,0,38,15,21989.6,21998.2,0,
1492,21999.8,1,0,39,15,21999.8,22011.5,0,
1493,22003.7,2,1,40,15,22011.5,22018,7.75781,
1494,22036.2,1,0,43,15,22036.2,22044.3,0,
1495,22053,1,0,45,15,22053,22065.6,0,
1496,22053.9,2,0,45,15,22053.9,22067.2,0,
1497,22061.2,3,1,46,15,22065.6,22070.9,4.36523,
1498,22076.2,1,0,47,15,22076.2,22082.7,0,
1499,22107.8,1,0,50,15,22107.8,22117.4,0,
1500,22119.1,1,0,51,15,22119.1,22128.7,0,
1501,22125,2,0,52,15,22125,22137.9,0,
1502,22127.1,3,1,52,15,22128.7,22135.3,1.60938,
1503,22158.3,1,0,55,15,22158.3,22170.3,0,
1504,22163.8,2,0,56,15,22163.8,22175.6,0,
1505,22167.3,3,1,56,15,22170.3,22184,3.00586,
1506,22168.2,4,2,56,15,22175.6,22184.4,7.33789,
1507,22184.1,2,0,58,15,22184.1,22189.7,0,
1508,22193.2,1,0,59,15,22193.2,22203.8,0,
1509,22198.2,2,0,59,15,22198.2,22207.3,0,
1510,22203.4,3,0,60,15,22203.4,22250.1,0,
1511,22203.6,4,1,60,15,22203.8,22230.2,0.205078,
1512,22209.3,3,0,60,15,22209.3,22227.4,0,
1513,22215.4,4,1,61,15,22220.7,22259.7,5.23047,
1514,22220.7,5,1,62,15,22227.4,22266,6.71094,
1515,22221.8,6,2,62,15,22230.2,22224.1,8.37891,
1516,22241,4,0,64,15,22241,22271.8,0,
1517,22241.9,5,1,64,15,22250.1,22295.2,8.23828,
1518,22245,6,2,64,15,22259.7,22305.9,14.7285,
1519,22266.3,4,0,66,15,22266.3,22289,0,
1520,22282.7,4,0,68,15,22282.7,22314,0,
1521,22282.7,5,1,68,15,22289,22333.1,6.24414,
1522,22289.6,5,1,68,15,22295.2,22327.4,5.58789,
1523,22292.9,6,2,69,15,22305.9,22331.5,12.9941,
1524,22309.2,5,1,70,15,22314,22343.1,4.79883,
1525,22319.2,5,1,71,15,22327.4,22359,8.21484,
1526,22320.6,6,2,72,15,22331.5,22354.2,10.9316,
1527,22346.8,3,0,74,15,22346.8,22373.9,0,
1528,22356.9,3,0,75,15,22356.9,22382.2,0,
1529,22359,4,0,75,15,22359,22389.5,0,
1530,22367.9,4,0,76,15,22367.9,22411.9,0,
1531,22376.8,4,0,77,15,22376.8,22396,0,
1532,22378,5,1,77,15,22382.2,22409.7,4.22266,
1533,22384,5,1,78,15,22389.5,22419.3,5.55859,
1534,22394.2,5,1,79,15,22396,22422.7,1.82227,
1535,22407,5,1,80,15,22409.7,22459.9,2.77344,
1536,22408.7,6,2,80,15,22411.9,22443.7,3.24414,
1537,22411,6,2,81,15,22419.3,22447.3,8.35352,
1538,22411.2,7,3,81,15,22422.7,22451.1,11.4277,
1539,22417.1,7,3,81,15,22443.7,22452.8,26.6602,
1540,22439.9,6,2,83,15,22447.3,22501.6,7.35547,
1541,22444,6,2,84,15,22451.1,22483.4,7.09766,
1542,22452.8,5,1,85,15,22452.8,22489.5,0.0390625,
1543,22474.6,4,0,87,15,22474.6,22507.2,0,
1544,22477.7,5,0,87,15,22477.7,22518.4,0,
1545,22489,5,0,88,15,22489,22512.3,0,
1546,22496.5,5,0,89,15,22496.5,22522.7,0,
1547,22509.9,4,0,90,15,22509.9,22548.3,0,
1548,22517.4,4,0,91,15,22517.4,22547.4,0,
1549,22524,3,0,92,15,22524,22553.7,0,
1550,22529.1,4,0,92,15,22529.1,22555.6,0,
1551,22540.5,5,0,94,15,22540.5,22556.2,0,
1552,22540.7,6,1,94,15,22547.4,22596.4,6.70312,
1553,22558.1,2,0,95,15,22558.1,22582.8,0,
1554,22568,3,0,96,15,22568,22602.9,0,
1555,22574.8,4,0,97,15,22574.8,22610.5,0,
1556,22576,5,0,97,15,22576,22590.1,0,
1557,22591.9,4,0,99,15,22591.9,22618.4,0,
1558,22597.5,4,0,99,15,22597.5,22636.7,0,
1559,22632.3,2,0,103,15,22632.3,22654.9,0,
1560,22648.9,2,0,104,15,22648.9,22677.2,0,
1561,22655.8,2,0,105,15,22655.8,22679.4,0,
1562,22660.1,3,0,106,15,22660.1,22704.1,0,
1563,22666.5,4,0,106,15,22666.5,22691.6,0,
1564,22668.9,5,0,106,15,22668.9,22697.5,0,
1565,22678.1,5,0,107,15,22678.1,22706.4,0,
1566,22683.6,5,0,108,15,22683.6,22728.2,0,
1567,22729.4,1,0,112,15,22729.4,22760.3,0,
1568,22731,2,0,113,15,22731,22763,0,
1569,22740,3,0,114,15,22740,22749.7,0,
1570,22786.1,1,0,118,15,22786.1,22813.5,0,
1571,22792.8,2,0,119,15,22792.8,22818.3,0,
1572,22794.1,3,0,119,15,22794.1,22815.5,0,
1573,22796.8,4,0,119,15,22796.8,22834.1,0,
1574,22803.7,5,1,120,15,22815.5,22845,11.8105,
1575,22812.7,6,2,121,15,22818.3,22843.6,5.59961,
1576,22814.5,6,3,121,15,22834.1,22860,19.5723,
1577,22820.1,5,2,122,15,22843.6,22849.6,23.5176,
1578,22829.3,6,3,122,15,22845,22884.9,15.6953,
1579,22855.4,3,0,125,15,22855.4,22906.1,0,
1580,22863.5,3,0,126,15,22863.5,22898.5,0,
1581,22898,3,0,129,15,22898,22924.1,0,
1582,22908.6,2,0,130,15,22908.6,22952,0,
1583,22929.6,2,0,132,15,22929.6,22966,0,
1584,22930.6,3,0,133,15,22930.6,22959.9,0,
1585,22943.2,4,1,134,15,22952,22975.2,8.86133,
1586,23015.7,1,0,141,15,23015.7,23062.9,0,
1587,23025.8,2,0,142,15,23025.8,23049,0,
1588,23058.3,2,0,1,16,23058.3,23074.2,0,
1589,23074.7,1,0,3,16,23074.7,23096.3,0,
1590,23082,2,0,4,16,23082,23096.6,0,
1591,23087,3,1,4,16,23096.3,23127,9.33008,
1592,23202.4,1,0,16,16,23202.4,23227.7,0,
1593,23218.8,2,1,17,16,23227.7,23244.3,8.83203,
1594,23341.3,1,0,30,16,23341.3,23351.6,0,
1595,23356.3,1,0,31,16,23356.3,23366.2,0,
1596,23357.8,2,1,31,16,23366.2,23374.4,8.4375,
1597,23365.3,3,2,32,16,23374.4,23383.8,9.19141,
1598,23446.7,1,0,40,16,23446.7,23455.1,0,
1599,23453.9,2,1,41,16,23455.1,23468.9,1.19727,
1600,23498.2,1,0,45,16,23498.2,23509.6,0,
1601,23508.3,2,0,46,16,23508.3,23517.7,0,
1602,23518.7,1,0,47,16,23518.7,23530.6,0,
1603,23549,1,0,50,16,23549,23557.8,0,
1604,23570.2,1,0,53,16,23570.2,23581.8,0,
1605,23603.8,1,0,56,16,23603.8,23610.8,0,
1606,23638.6,1,0,59,16,23638.6,23648,0,
1607,23638.8,2,0,59,16,23638.8,23648.9,0,
1608,23640.8,3,0,60,16,23640.8,23674.3,0,
1609,23642.7,4,1,60,16,23648,23685.8,5.24609,
1610,23642.9,5,2,60,16,23648.9,23674.4,6.00195,
1611,23654.7,4,1,61,16,23663.6,23684.6,8.85547,
1612,23663.6,5,1,62,16,23674.3,23707.7,10.7578,
1613,23669.5,6,2,62,16,23674.4,23716.4,4.91211,
1614,23681.9,5,1,64,16,23684.6,23693.9,2.69141,
1615,23708.5,2,0,66,16,23708.5,23726.7,0,
1616,23713.5,3,0,67,16,23713.5,23758.4,0,
1617,23716.1,4,0,67,16,23716.1,23746.8,0,
1618,23721.7,4,0,68,16,23721.7,23758.4,0,
1619,23739.7,4,0,69,16,23739.7,23786.1,0,
1620,23751.8,4,0,71,16,23751.8,23791.7,0,
1621,23758.9,3,0,71,16,23758.9,23797.4,0,
1622,23759.8,4,0,71,16,23759.8,23788.8,0,
1623,23769.1,5,1,72,16,23786.1,23831.1,16.9297,
1624,23777,6,2,73,16,23788.8,23834.8,11.7461,
1625,23780.2,7,3,74,16,23791.7,23817,11.4785,
1626,23783.1,8,4,74,16,23797.4,23808.7,14.2266,
1627,23786,9,5,74,16,23808.7,23848,22.6758,
1628,23794.2,7,3,75,16,23817,23837.2,22.8418,
1629,23807.4,7,3,76,16,23831.1,23860.4,23.6816,
1630,23813.5,7,3,77,16,23834.8,23873.9,21.2559,
1631,23819.1,7,3,77,16,23837.2,23875.8,18.082,
1632,23863.9,3,0,82,16,23863.9,23888.3,0,
1633,23865.8,4,0,82,16,23865.8,23902.2,0,
1634,23898.2,2,0,85,16,23898.2,23924.3,0,
1635,23904.2,2,0,86,16,23904.2,23933.8,0,
1636,23931.5,2,0,89,16,23931.5,23970.3,0,
1637,23943.4,2,0,90,16,23943.4,23972.3,0,
1638,23958,3,0,91,16,23958,23978.6,0,
1639,23970.9,3,0,93,16,23970.9,24014.4,0,
1640,23990.5,2,0,95,16,23990.5,24020.2,0,
1641,24003.7,3,0,96,16,24003.7,24040.2,0,
1642,24005.1,4,0,96,16,24005.1,24029.7,0,
1643,24047.2,1,0,100,16,24047.2,24090.8,0,
1644,24047.2,2,0,100,16,24047.2,24087.9,0,
1645,24052.4,3,0,101,16,24052.4,24095.3,0,
1646,24068.6,4,0,102,16,24068.6,24104.8,0,
1647,24077.4,5,0,103,16,24077.4,24092.2,0,
1648,24145.5,1,0,110,16,24145.5,24170.6,0,
1649,24153.2,2,0,111,16,24153.2,24180.4,0,
1650,24173.4,2,0,113,16,24173.4,24208.5,0,
1651,24175.2,3,0,113,16,24175.2,24213.9,0,
1652,24186.8,3,0,114,16,24186.8,24229.3,0,
1653,24194.8,4,0,115,16,24194.8,24232.6,0,
1654,24199.9,5,1,115,16,24208.5,24244.8,8.62891,
1655,24212.9,5,1,117,16,24213.9,24242.9,1.00781,
1656,24286.8,1,0,124,16,24286.8,24311.7,0,
1657,24319.4,1,0,127,16,24319.4,24354.6,0,
1658,24321.7,2,0,128,16,24321.7,24349.8,0,
1659,24451.5,1,0,141,16,24451.5,24474.1,0,
1660,24463.7,2,0,142,16,24463.7,24487.9,0,
1661,24491.9,1,0,1,17,24491.9,24512.3,0,
1662,24504,2,0,2,17,24504,24559.8,0,
1663,24569,1,0,8,17,24569,24578.7,0,
1664,24619.1,1,0,13,17,24619.1,24652.6,0,
1665,24710.1,1,0,23,17,24710.1,24733.3,0,
1666,24772.3,1,0,29,17,24772.3,24799.8,0,
1667,24779.8,2,1,29,17,24799.8,24808.4,19.998,
1668,24834.3,1,0,35,17,24834.3,24843.6,0,
1669,24845.3,1,0,36,17,24845.3,24853.7,0,
1670,24865.4,1,0,38,17,24865.4,24877.7,0,
1671,24865.8,2,1,38,17,24877.7,24885.6,11.9492,
1672,24865.8,3,2,38,17,24885.6,24894,19.7207,
1673,24874.1,4,3,39,17,24894,24902.4,19.8086,
1674,24885.9,3,2,40,17,24902.4,24909.6,16.5137,
1675,24890.1,4,3,41,17,24909.6,24919.9,19.5449,
1676,24891.4,5,4,41,17,24919.9,24928.8,28.4629,
1677,24897.3,5,4,41,17,24928.8,24940.2,31.4355,
1678,24914.1,4,3,43,17,24934.6,24945.6,20.4805,
1679,24919.1,5,4,43,17,24940.2,24948.3,21.0176,
1680,24934.6,4,2,45,17,24945.6,24958.2,10.9883,
1681,24994,1,0,51,17,24994,25001.9,0,
1682,24999.4,2,0,51,17,24999.4,25009.5,0,
1683,25004.5,2,0,52,17,25004.5,25013.4,0,
1684,25006.9,3,1,52,17,25009.5,25018.7,2.58984,
1685,25009.9,3,1,52,17,25013.4,25025.7,3.50391,
1686,25011.2,4,2,53,17,25018.7,25027,7.42188,
1687,25027.6,1,0,54,17,25027.6,25037.2,0,
1688,25029.2,2,0,54,17,25029.2,25037.7,0,
1689,25032.4,3,1,55,17,25037.2,25048.2,4.81641,
1690,25035.8,4,2,55,17,25037.7,25046.6,1.92188,
1691,25037,5,3,55,17,25046.6,25056,9.53906,
1692,25043.5,4,2,56,17,25048.2,25059.5,4.65625,
1693,25048,4,2,56,17,25056,25067.4,8.02734,
1694,25052.5,4,2,57,17,25059.5,25068.3,7.04297,
1695,25057,4,2,57,17,25067.4,25075.4,10.3457,
