Customer,Time of arrival,Number of people at arrival,Number of people currently in queue at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
470,4738.98,1,0,41,3,4738.98,4750.14,0,
471,4746.01,2,0,42,3,4750.14,4750.56,4.12549,
472,4774.58,1,0,45,3,4774.58,4798.09,0,
473,4781.8,2,0,46,3,4798.09,4804.36,16.2915,
474,4802.24,2,0,48,3,4804.36,4809.51,2.1167,
475,4808.49,2,0,48,3,4809.51,4812.05,1.01416,
476,4831.28,1,0,51,3,4831.28,4838.6,0,
477,4840.29,1,0,52,3,4840.29,4840.43,0,
478,4853.58,1,0,53,3,4853.58,4857.06,0,
479,4855.93,2,0,53,3,4857.06,4859.69,1.13525,
480,4860.26,1,0,54,3,4860.26,4860.84,0,
481,4865.93,1,0,54,3,4865.93,4869.38,0,
482,4871.49,1,0,55,3,4871.49,4879.51,0,
483,4879.63,1,0,55,3,4879.63,4883.51,0,
484,4880.52,2,0,56,3,4883.51,4917.08,2.9873,
485,4881.51,3,1,56,3,4917.08,4923.4,35.5625,
486,4883.9,3,1,56,3,4923.4,4937.58,39.4941,
487,4927.71,2,0,60,3,4937.58,4940.62,9.86816,
488,4928.42,3,1,60,3,4940.62,4954.61,12.1973,
489,4940.74,2,0,62,3,4954.61,4958.97,13.8682,
490,4946.24,3,1,62,3,4958.97,4960.9,12.7305,
491,4971.53,1,0,65,3,4971.53,4973.45,0,
492,4975.85,1,0,65,3,4975.85,4988.12,0,
493,4980.1,2,0,66,3,4988.12,4991,8.02637,
494,4980.99,3,1,66,3,4991,4999.72,10.0059,
495,4986.37,4,2,66,3,4999.72,5009.92,13.3418,
496,4994.48,3,1,67,3,5009.92,5015.45,15.4351,
497,5005.44,3,1,68,3,5015.45,5020.44,10.0083,
498,5009.36,4,2,68,3,5020.44,5027.45,11.0845,
499,5010.33,4,2,69,3,5027.45,5046.05,17.1201,
500,5031.61,2,0,71,3,5046.05,5053.03,14.4438,
501,5050.19,2,0,73,3,5053.03,5057.15,2.84229,
502,5083.23,1,0,76,3,5083.23,5089.15,0,
503,5083.56,2,0,76,3,5089.15,5095.05,5.59375,
504,5086.7,3,1,76,3,5095.05,5095.41,8.3501,
505,5088.32,4,2,76,3,5095.41,5099.44,7.09277,
506,5123.73,1,0,80,3,5123.73,5123.8,0,
507,5128.65,1,0,80,3,5128.65,5140.34,0,
508,5154.9,1,0,83,3,5154.9,5161.54,0,
509,5200.24,1,0,88,3,5200.24,5202.35,0,
510,5203.68,1,0,88,3,5203.68,5206.46,0,
511,5205.53,2,0,88,3,5206.46,5208.22,0.934082,
512,5236.8,1,0,91,3,5236.8,5240.2,0,
513,5237.3,2,0,91,3,5240.2,5242.54,2.89502,
514,5271.06,1,0,95,3,5271.06,5276.76,0,
515,5283.77,1,0,96,3,5283.77,5285.92,0,
516,5291.2,1,0,97,3,5291.2,5294.39,0,
517,5294.95,1,0,97,3,5294.95,5295.4,0,
518,5296.76,1,0,97,3,5296.76,5298.88,0,
519,5301.16,1,0,98,3,5301.16,5303.06,0,
520,5304.96,1,0,98,3,5304.96,5305.21,0,
521,5309.81,1,0,98,3,5309.81,5319.96,0,
522,5310.46,2,0,99,3,5319.96,5327.36,9.50537,
523,5325.31,2,0,100,3,5327.36,5330.91,2.04248,
524,5371.08,1,0,105,3,5371.08,5378.25,0,
525,5375.14,2,0,105,3,5378.25,5379.29,3.10791,
526,5391.19,1,0,107,3,5391.19,5394.68,0,
527,5405.27,1,0,108,3,5405.27,5408.59,0,
528,5458.09,1,0,113,3,5458.09,5466.24,0,
529,5464.09,2,0,114,3,5466.24,5469.56,2.1582,
530,5468.68,2,0,114,3,5469.56,5475.89,0.870605,
531,5470.55,2,0,115,3,5475.89,5476.04,5.33691,
532,5470.64,3,1,115,3,5476.04,5476.54,5.40723,
533,5480.92,1,0,116,3,5480.92,5489.17,0,
534,5485.62,2,0,116,3,5489.17,5489.83,3.54297,
535,5491.61,1,0,117,3,5491.61,5497.49,0,
536,5498.52,1,0,117,3,5498.52,5502.07,0,
537,5506.73,1,0,118,3,5506.73,5510.85,0,
538,5510.04,2,0,119,3,5510.85,5514.85,0.80957,
539,5514.07,2,0,119,3,5514.85,5515.34,0.778809,
540,5529.7,1,0,120,3,5529.7,5540.48,0,
541,5538.6,2,0,121,3,5540.48,5542.93,1.88232,
542,5541.91,2,0,122,3,5542.93,5550.19,1.021,
543,5546.14,2,0,122,3,5550.19,5551,4.05957,
544,5550.94,2,0,123,3,5551,5557.93,0.0625,
545,5553.38,2,0,123,3,5557.93,5560.38,4.54932,
546,5563.41,1,0,124,3,5563.41,5566.57,0,
547,5573.68,1,0,125,3,5573.68,5573.83,0,
548,5580.6,1,0,126,3,5580.6,5587.26,0,
549,5598.76,1,0,127,3,5598.76,5609.15,0,
550,5600.83,2,0,128,3,5609.15,5613.32,8.32031,
551,5633.2,1,0,131,3,5633.2,5638.99,0,
552,5639.52,1,0,131,3,5639.52,5640.2,0,
553,5642.36,1,0,132,3,5642.36,5649.31,0,
554,5648.49,2,0,132,3,5649.31,5653.2,0.821289,
555,5664.48,1,0,134,3,5664.48,5668.49,0,
556,5675.95,1,0,135,3,5675.95,5676.65,0,
557,5693.82,1,0,137,3,5693.82,5694.18,0,
558,5700.27,1,0,138,3,5700.27,5704.84,0,
559,5706.26,1,0,138,3,5706.26,5711.15,0,
560,5723.17,1,0,140,3,5723.17,5724.29,0,
561,5726.15,1,0,140,3,5726.15,5727.28,0,
562,5737.19,1,0,141,3,5737.19,5748.67,0,
563,5739.84,2,0,141,3,5748.67,5749.04,8.83643,
564,5741.67,3,1,142,3,5749.04,5749.25,7.3623,
565,5751.77,1,0,143,3,5751.77,5760.41,0,
566,5752.08,2,0,143,3,5760.41,5763.96,8.33252,
567,5761.46,2,0,0,4,5763.96,5770.59,2.50342,
568,5768.38,2,0,0,4,5770.59,5772.03,2.21484,
569,5782.46,1,0,2,4,5782.46,5783.52,0,
570,5790.52,1,0,3,4,5790.52,5798.34,0,
571,5804.12,1,0,4,4,5804.12,5805.47,0,
572,5829.56,1,0,6,4,5829.56,5833.85,0,
573,5833.19,2,0,7,4,5833.85,5834.81,0.65625,
574,5838.25,1,0,7,4,5838.25,5845.28,0,
575,5838.46,2,0,7,4,5845.28,5860.82,6.81934,
576,5885.1,1,0,12,4,5885.1,5886.73,0,
577,5887.25,1,0,12,4,5887.25,5892.14,0,
578,5889.21,2,0,12,4,5892.14,5899.98,2.93066,
579,5894.76,2,0,13,4,5899.98,5903.41,5.22412,
580,5911.56,1,0,15,4,5911.56,5920.54,0,
581,5921.67,1,0,16,4,5921.67,5925.4,0,
582,5927.51,1,0,16,4,5927.51,5928.29,0,
583,5927.77,2,0,16,4,5928.29,5939.79,0.520996,
584,5929.72,2,0,16,4,5939.79,5940.13,10.0693,
585,5932.94,3,1,17,4,5940.13,5940.73,7.19092,
586,5937.55,4,2,17,4,5940.73,5946.57,3.17871,
587,5943.59,2,0,18,4,5946.57,5952.41,2.98193,
588,5987.62,1,0,22,4,5987.62,6012.82,0,
589,5992.47,2,0,23,4,6012.82,6015.42,20.3496,
590,6012.39,3,1,25,4,6015.42,6025.05,3.02539,
591,6026.2,1,0,26,4,6026.2,6032.28,0,
592,6037.72,1,0,27,4,6037.72,6037.97,0,
593,6041.7,1,0,28,4,6041.7,6051.6,0,
594,6048.11,2,0,28,4,6051.6,6069.02,3.48975,
595,6049.39,3,1,28,4,6069.02,6070.89,19.6328,
596,6060.65,3,1,30,4,6070.89,6074.31,10.2388,
597,6091.36,1,0,33,4,6091.36,6093.88,0,
598,6097.45,1,0,33,4,6097.45,6101.13,0,
599,6105.97,1,0,34,4,6105.97,6108.17,0,
600,6121.88,1,0,36,4,6121.88,6136.19,0,
601,6138.44,1,0,37,4,6138.44,6148.37,0,
602,6139.01,2,0,37,4,6148.37,6155.19,9.35449,
603,6145.9,3,1,38,4,6155.19,6158.57,9.28857,
604,6164.9,1,0,40,4,6164.9,6166.24,0,
605,6174.27,1,0,41,4,6174.27,6175.64,0,
606,6184.5,1,0,42,4,6184.5,6187.61,0,
607,6213.29,1,0,45,4,6213.29,6215.25,0,
608,6220.42,1,0,46,4,6220.42,6222.01,0,
609,6222.49,1,0,46,4,6222.49,6243.1,0,
610,6227.45,2,0,46,4,6243.1,6258.39,15.644,
611,6247.31,2,0,48,4,6258.39,6265.15,11.0811,
612,6251.54,3,1,49,4,6265.15,6282.58,13.6089,
613,6253.46,4,2,49,4,6282.58,6289.84,29.1265,
614,6259.41,4,2,49,4,6289.84,6291.33,30.4321,
615,6269.37,4,2,50,4,6291.33,6299.27,21.9536,
616,6273.15,5,3,51,4,6299.27,6304.22,26.1211,
617,6316.38,1,0,55,4,6316.38,6318.26,0,
618,6319.86,1,0,55,4,6319.86,6323.12,0,
619,6320.45,2,0,56,4,6323.12,6329.37,2.66846,
620,6335.82,1,0,57,4,6335.82,6341.29,0,
621,6336.07,2,0,57,4,6341.29,6358.61,5.22363,
622,6340.45,3,1,58,4,6358.61,6359.98,18.1616,
623,6341.82,3,1,58,4,6359.98,6370.04,18.1675,
624,6353.19,4,2,59,4,6370.04,6375.03,16.8535,
625,6363.35,3,1,60,4,6375.03,6379.31,11.6807,
626,6373.07,3,1,61,4,6379.31,6397.96,6.23438,
627,6386.13,2,0,62,4,6397.96,6398.08,11.834,
628,6409.51,1,0,64,4,6409.51,6415.82,0,
629,6417.15,1,0,65,4,6417.15,6441.8,0,
630,6417.47,2,0,65,4,6441.8,6443.71,24.3306,
631,6424.83,3,1,66,4,6443.71,6448.31,18.8735,
632,6439.04,4,2,67,4,6448.31,6458.35,9.26221,
633,6442.45,4,2,68,4,6458.35,6460.86,15.9014,
634,6447.34,4,2,68,4,6460.86,6465.2,13.5239,
635,6456.77,4,2,69,4,6465.2,6467.16,8.43066,
636,6467.52,1,0,70,4,6467.52,6470.24,0,
637,6494.72,1,0,73,4,6494.72,6497.73,0,
638,6499.65,1,0,73,4,6499.65,6504.4,0,
639,6500.59,2,0,74,4,6504.4,6507.67,3.80762,
640,6510.51,1,0,75,4,6510.51,6516.74,0,
641,6513.53,2,0,75,4,6516.74,6518.08,3.20459,
642,6515.87,3,1,75,4,6518.08,6518.68,2.21582,
643,6519.25,1,0,75,4,6519.25,6521.1,0,
644,6549.94,1,0,78,4,6549.94,6555.14,0,
645,6553.55,2,0,79,4,6555.14,6556.06,1.58887,
646,6595.5,1,0,83,4,6595.5,6595.82,0,
647,6598.69,1,0,83,4,6598.69,6602.01,0,
648,6604.64,1,0,84,4,6604.64,6615.03,0,
649,6605.64,2,0,84,4,6615.03,6618.4,9.39502,
650,6609.41,3,1,84,4,6618.4,6628.15,8.99023,
651,6617.04,3,1,85,4,6628.15,6640.21,11.1147,
652,6639.47,2,0,87,4,6640.21,6642.07,0.739746,
653,6657.08,1,0,89,4,6657.08,6658.86,0,
654,6662.91,1,0,90,4,6662.91,6665.46,0,
655,6689.3,1,0,92,4,6689.3,6701.99,0,
656,6690.48,2,0,93,4,6701.99,6703.38,11.5117,
657,6692.58,3,1,93,4,6703.38,6709.55,10.7988,
658,6693.97,4,2,93,4,6709.55,6709.6,15.5791,
659,6699.05,5,3,93,4,6709.6,6711.87,10.5522,
660,6704.6,4,2,94,4,6711.87,6712.15,7.271,
661,6709.36,5,3,94,4,6712.15,6712.53,2.78857,
662,6731.26,1,0,97,4,6731.26,6736.33,0,
663,6739.02,1,0,97,4,6739.02,6742.7,0,
664,6746.2,1,0,98,4,6746.2,6751.23,0,
665,6764.27,1,0,100,4,6764.27,6764.5,0,
666,6765.6,1,0,100,4,6765.6,6772.14,0,
667,6789,1,0,102,4,6789,6789.17,0,
668,6797.16,1,0,103,4,6797.16,6798.36,0,
669,6801.23,1,0,104,4,6801.23,6837.44,0,
670,6810.73,2,0,105,4,6837.44,6843.9,26.7109,
671,6813.78,3,1,105,4,6843.9,6844.16,30.1201,
672,6839.09,3,1,107,4,6844.16,6844.82,5.07129,
673,6845.1,1,0,108,4,6845.1,6855.61,0,
674,6848.55,2,0,108,4,6855.61,6857.09,7.05664,
675,6866.43,1,0,110,4,6866.43,6867.42,0,
676,6885.03,1,0,112,4,6885.03,6889.88,0,
677,6887.71,2,0,112,4,6889.88,6891.38,2.17041,
678,6912.66,1,0,115,4,6912.66,6920.12,0,
679,6918.44,2,0,115,4,6920.12,6922.75,1.67578,
680,6933.18,1,0,117,4,6933.18,6934.79,0,
681,6950.16,1,0,119,4,6950.16,6953.98,0,
682,6950.2,2,0,119,4,6953.98,6958.18,3.77246,
683,6962.95,1,0,120,4,6962.95,6967.09,0,
684,6990.15,1,0,123,4,6990.15,7001.83,0,
685,6998.39,2,0,123,4,7001.83,7002.74,3.4375,
686,7006.32,1,0,124,4,7006.32,7009.61,0,
687,7009.51,2,0,124,4,7009.61,7013.41,0.102539,
688,7019.14,1,0,125,4,7019.14,7021.67,0,
689,7025.99,1,0,126,4,7025.99,7034.66,0,
690,7028.6,2,0,126,4,7034.66,7034.68,6.06885,
691,7042.57,1,0,128,4,7042.57,7042.95,0,
692,7047.25,1,0,128,4,7047.25,7048.61,0,
693,7094.62,1,0,133,4,7094.62,7099.62,0,
694,7094.75,2,0,133,4,7099.62,7102.2,4.86914,
695,7100.37,2,0,134,4,7102.2,7108.3,1.82617,
696,7105.87,2,0,134,4,7108.3,7124,2.43652,
697,7108.36,2,0,134,4,7124,7127.73,15.6411,
698,7120.72,3,1,136,4,7127.73,7129.31,7.00977,
699,7149,1,0,138,4,7149,7159.39,0,
700,7154.6,2,0,139,4,7159.39,7162.14,4.79248,
701,7172.51,1,0,141,4,7172.51,7177.04,0,
702,7176.3,2,0,141,4,7177.04,7178.24,0.73584,
703,7188.18,1,0,142,4,7188.18,7197.57,0,
704,7189.15,2,0,142,4,7197.57,7203.13,8.42578,
705,7201.51,2,0,0,5,7203.13,7206.23,1.62158,
706,7205.38,2,0,0,5,7206.23,7208.74,0.846191,
707,7216.59,1,0,1,5,7216.59,7225.63,0,
708,7240.94,1,0,4,5,7240.94,7243.38,0,
709,7247.25,1,0,4,5,7247.25,7260.25,0,
710,7264.21,1,0,6,5,7264.21,7274.48,0,
711,7268.5,2,0,6,5,7274.48,7274.96,5.98193,
712,7275.87,1,0,7,5,7275.87,7277.69,0,
713,7278.49,1,0,7,5,7278.49,7278.66,0,
714,7296.25,1,0,9,5,7296.25,7299.75,0,
715,7320.08,1,0,12,5,7320.08,7321.59,0,
716,7324.18,1,0,12,5,7324.18,7326.18,0,
717,7343.48,1,0,14,5,7343.48,7348.75,0,
718,7343.74,2,0,14,5,7348.75,7349.37,5.0083,
719,7344.44,3,1,14,5,7349.37,7356.89,4.92529,
720,7351.34,2,0,15,5,7356.89,7358.26,5.54541,
721,7353.2,3,1,15,5,7358.26,7367.52,5.06494,
722,7358.97,2,0,15,5,7367.52,7367.91,8.54688,
723,7376.92,1,0,17,5,7376.92,7383.97,0,
724,7379.41,2,0,17,5,7383.97,7389.68,4.55322,
725,7387.27,2,0,18,5,7389.68,7389.83,2.41113,
726,7387.64,3,1,18,5,7389.83,7393.92,2.18555,
727,7393.02,2,0,19,5,7393.92,7395.95,0.896973,
728,7400.11,1,0,20,5,7400.11,7407.89,0,
729,7407.88,2,0,20,5,7407.89,7409.62,0.0126953,
730,7409.69,1,0,20,5,7409.69,7412.66,0,
731,7415.22,1,0,21,5,7415.22,7420.16,0,
732,7430.29,1,0,23,5,7430.29,7431.93,0,
733,7433.56,1,0,23,5,7433.56,7441.71,0,
734,7437.84,2,0,23,5,7441.71,7454.43,3.87158,
735,7452.88,2,0,25,5,7454.43,7456.66,1.54834,
736,7454.22,3,1,25,5,7456.66,7458.94,2.43896,
737,7483.57,1,0,28,5,7483.57,7491.37,0,
738,7485.72,2,0,28,5,7491.37,7495.31,5.64209,
739,7491.55,2,0,29,5,7495.31,7516.48,3.76025,
740,7496.9,2,0,29,5,7516.48,7520.94,19.585,
741,7499.46,3,1,29,5,7520.94,7528.96,21.48,
742,7505.46,4,2,30,5,7528.96,7531.95,23.5005,
743,7510.59,5,3,31,5,7531.95,7538.99,21.355,
744,7513.55,6,4,31,5,7538.99,7539.98,25.4414,
745,7513.64,7,5,31,5,7539.98,7546.33,26.3389,
746,7537.62,4,2,33,5,7546.33,7551.97,8.7168,
747,7538.57,5,3,33,5,7551.97,7555.05,13.4014,
748,7561.38,1,0,36,5,7561.38,7594.38,0,
749,7567.92,2,0,36,5,7594.38,7596.95,26.4604,
750,7584.41,3,1,38,5,7596.95,7610.48,12.5449,
751,7599.38,2,0,39,5,7610.48,7617.65,11.0972,
752,7612.23,2,0,41,5,7617.65,7633.26,5.42432,
753,7615.78,3,1,41,5,7633.26,7633.56,17.4844,
754,7622.98,3,1,42,5,7633.56,7635.88,10.5879,
755,7636.45,1,0,43,5,7636.45,7642.92,0,
756,7639.8,2,0,43,5,7642.92,7643.59,3.11377,
757,7657.03,1,0,45,5,7657.03,7660.92,0,
758,7674.8,1,0,47,5,7674.8,7674.99,0,
759,7676.21,1,0,47,5,7676.21,7681.17,0,
760,7682.85,1,0,48,5,7682.85,7693.73,0,
761,7695.61,1,0,49,5,7695.61,7698.03,0,
762,7696.3,2,0,49,5,7698.03,7698.34,1.72754,
763,7702.1,1,0,50,5,7702.1,7705.84,0,
764,7707.88,1,0,50,5,7707.88,7711.76,0,
765,7711.94,1,0,51,5,7711.94,7713.15,0,
766,7740.31,1,0,54,5,7740.31,7741.86,0,
767,7768.18,1,0,56,5,7768.18,7774.25,0,
768,7776.52,1,0,57,5,7776.52,7779.53,0,
769,7787.29,1,0,58,5,7787.29,7789.11,0,
770,7794.42,1,0,59,5,7794.42,7794.57,0,
771,7794.74,1,0,59,5,7794.74,7802.66,0,
772,7813.76,1,0,61,5,7813.76,7814.62,0,
773,7817.85,1,0,61,5,7817.85,7823.57,0,
774,7820.01,2,0,62,5,7823.57,7825.44,3.5625,
775,7826.29,1,0,62,5,7826.29,7831.98,0,
776,7830.64,2,0,63,5,7831.98,7835.18,1.3457,
777,7830.97,3,1,63,5,7835.18,7835.83,4.21484,
778,7831.62,4,2,63,5,7835.83,7850.39,4.2168,
779,7837.05,2,0,63,5,7850.39,7855.82,13.3359,
780,7861.28,1,0,66,5,7861.28,7862.92,0,
781,7862.63,2,0,66,5,7862.92,7866.88,0.286621,
782,7871.89,1,0,67,5,7871.89,7872.23,0,
783,7875.56,1,0,67,5,7875.56,7876.16,0,
784,7882.83,1,0,68,5,7882.83,7899.74,0,
785,7888.25,2,0,68,5,7899.74,7902.73,11.4961,
786,7888.52,3,1,68,5,7902.73,7911.34,14.2168,
787,7942.37,1,0,74,5,7942.37,7951.73,0,
788,7951.75,1,0,75,5,7951.75,7952.6,0,
789,7959.25,1,0,75,5,7959.25,7967.37,0,
790,7969,1,0,76,5,7969,7978.15,0,
791,7975.59,2,0,77,5,7978.15,7988.42,2.55518,
792,8012.71,1,0,81,5,8012.71,8016.65,0,
793,8017.73,1,0,81,5,8017.73,8019.84,0,
794,8028.77,1,0,82,5,8028.77,8030.85,0,
795,8031.73,1,0,83,5,8031.73,8033.73,0,
796,8041.4,1,0,84,5,8041.4,8043.81,0,
797,8068.68,1,0,86,5,8068.68,8069.59,0,
798,8074.61,1,0,87,5,8074.61,8075.99,0,
799,8077.88,1,0,87,5,8077.88,8094.46,0,
800,8080.21,2,0,88,5,8094.46,8095.6,14.2515,
801,8092.16,3,1,89,5,8095.6,8096.39,3.43164,
802,8138.35,1,0,93,5,8138.35,8146.69,0,
803,8138.86,2,0,93,5,8146.69,8163.88,7.83252,
804,8152.95,2,0,95,5,8163.88,8168.34,10.9253,
805,8161.56,3,1,96,5,8168.34,8171.04,6.78369,
806,8169.74,2,0,96,5,8171.04,8172.74,1.30225,
807,8170.16,3,1,97,5,8172.74,8177.16,2.58398,
808,8178.51,1,0,97,5,8178.51,8194.74,0,
809,8188.53,2,0,98,5,8194.74,8205.72,6.21338,
810,8191.48,3,1,99,5,8205.72,8207.3,14.2402,
811,8195.07,3,1,99,5,8207.3,8210.98,12.2324,
812,8203.89,4,2,100,5,8210.98,8211.44,7.08789,
813,8229.32,1,0,102,5,8229.32,8235.65,0,
814,8243.69,1,0,104,5,8243.69,8245.98,0,
815,8255.15,1,0,105,5,8255.15,8272.72,0,
816,8255.81,2,0,105,5,8272.72,8273.98,16.9062,
817,8266.96,3,1,106,5,8273.98,8291.11,7.01953,
818,8268.86,4,2,106,5,8291.11,8294.84,22.2471,
819,8271.24,5,3,107,5,8294.84,8295.06,23.6006,
820,8277.84,4,2,107,5,8295.06,8296.28,17.2119,
821,8283.84,5,3,108,5,8296.28,8300.46,12.4326,
822,8299.93,2,0,109,5,8300.46,8303.98,0.530273,
823,8309.3,1,0,110,5,8309.3,8310.14,0,
824,8317.72,1,0,111,5,8317.72,8318.46,0,
825,8322.99,1,0,112,5,8322.99,8333.22,0,
826,8323.26,2,0,112,5,8333.22,8341.07,9.96191,
827,8377.19,1,0,117,5,8377.19,8378.95,0,
828,8384.45,1,0,118,5,8384.45,8395.05,0,
829,8384.6,2,0,118,5,8395.05,8396.48,10.4453,
830,8387.87,3,1,118,5,8396.48,8398.35,8.6084,
831,8390.71,4,2,119,5,8398.35,8400.65,7.63672,
832,8402.66,1,0,120,5,8402.66,8405.41,0,
833,8410.06,1,0,121,5,8410.06,8419.64,0,
834,8420.42,1,0,122,5,8420.42,8423.79,0,
835,8424.04,1,0,122,5,8424.04,8426.99,0,
836,8424.21,2,0,122,5,8426.99,8432.4,2.77734,
837,8428.45,2,0,122,5,8432.4,8447.77,3.95215,
838,8437.21,2,0,123,5,8447.77,8451.48,10.5635,
839,8439.03,3,1,123,5,8451.48,8453.29,12.4453,
840,8452.41,2,0,125,5,8453.29,8455.79,0.882812,
841,8454,2,0,125,5,8455.79,8456.56,1.79785,
842,8458.01,1,0,125,5,8458.01,8459.04,0,
843,8467.91,1,0,126,5,8467.91,8473.28,0,
844,8468.59,2,0,126,5,8473.28,8487.14,4.69141,
845,8478.91,2,0,127,5,8487.14,8492.03,8.22559,
846,8482.66,3,1,128,5,8492.03,8496.72,9.36523,
847,8486.83,4,2,128,5,8496.72,8497.52,9.88672,
848,8488.9,4,2,128,5,8497.52,8501.66,8.61816,
849,8501.29,2,0,130,5,8501.66,8506.73,0.363281,
850,8504.22,2,0,130,5,8506.73,8512.73,2.50781,
851,8524.38,1,0,132,5,8524.38,8529.69,0,
852,8526.77,2,0,132,5,8529.69,8531.05,2.91797,
853,8531.24,1,0,133,5,8531.24,8532.15,0,
854,8538.73,1,0,133,5,8538.73,8557.19,0,
855,8550.42,2,0,135,5,8557.19,8557.84,6.77832,
856,8568.21,1,0,136,5,8568.21,8568.64,0,
857,8569.97,1,0,136,5,8569.97,8571.51,0,
858,8573.11,1,0,137,5,8573.11,8580.92,0,
859,8598.72,1,0,139,5,8598.72,8600.76,0,
860,8604.41,1,0,140,5,8604.41,8614.25,0,
861,8614.85,1,0,141,5,8614.85,8622.31,0,
862,8615.32,2,0,141,5,8622.31,8627.64,6.98242,
863,8618.5,3,1,141,5,8627.64,8627.88,9.13965,
864,8625.14,3,1,142,5,8627.88,8639.9,2.74219,
865,8630.57,2,0,143,5,8639.9,8644.58,9.32617,
866,8631.15,3,1,143,5,8644.58,8650.78,13.4346,
867,8655.86,1,0,1,6,8655.86,8656.54,0,
868,8690.56,1,0,5,6,8690.56,8705.34,0,
869,8694.05,2,0,5,6,8705.34,8725.86,11.2939,
870,8700.9,3,1,6,6,8725.86,8727.84,24.9639,
871,8726.54,2,0,8,6,8727.84,8729.69,1.2959,
872,8727.01,3,1,8,6,8729.69,8731.74,2.68457,
873,8727.7,4,2,8,6,8731.74,8733.37,4.04004,
874,8734.41,1,0,9,6,8734.41,8735.73,0,
875,8745.51,1,0,10,6,8745.51,8751.76,0,
876,8746.48,2,0,10,6,8751.76,8752.51,5.27832,
877,8750.31,3,1,11,6,8752.51,8756.97,2.19238,
878,8757.01,1,0,11,6,8757.01,8775.24,0,
879,8772.83,2,0,13,6,8775.24,8775.58,2.40723,
880,8772.92,3,1,13,6,8775.58,8789.48,2.6543,
881,8773.15,4,2,13,6,8789.48,8789.82,16.3281,
882,8785.32,3,1,14,6,8789.82,8791.47,4.5,
883,8789.06,4,2,14,6,8791.47,8797.9,2.40723,
884,8804.02,1,0,16,6,8804.02,8806.25,0,
885,8819.03,1,0,17,6,8819.03,8824.23,0,
886,8823.24,2,0,18,6,8824.23,8830.12,0.995117,
887,8824.33,2,0,18,6,8830.12,8830.12,5.7832,
888,8829.61,3,1,18,6,8830.12,8836.97,0.509766,
889,8838.6,1,0,19,6,8838.6,8848.89,0,
890,8841.26,2,0,20,6,8848.89,8850.86,7.63574,
891,8846.65,3,1,20,6,8850.86,8857.5,4.2168,
892,8855.45,2,0,21,6,8857.5,8859.46,2.04688,
893,8856.22,3,1,21,6,8859.46,8859.71,3.24609,
894,8862.46,1,0,22,6,8862.46,8863.95,0,
895,8866.52,1,0,22,6,8866.52,8866.89,0,
896,8899.31,1,0,25,6,8899.31,8901.86,0,
897,8899.39,2,0,25,6,8901.86,8902.82,2.46973,
898,8902.6,2,0,26,6,8902.82,8906.88,0.224609,
899,8903.37,2,0,26,6,8906.88,8909.73,3.5127,
900,8926.34,1,0,28,6,8926.34,8928.36,0,
901,8934.24,1,0,29,6,8934.24,8941.76,0,
902,8939.98,2,0,29,6,8941.76,8942.8,1.77832,
903,8942.7,2,0,30,6,8942.8,8944.17,0.0976562,
904,8943.01,2,0,30,6,8944.17,8955.79,1.16211,
905,8970.16,1,0,33,6,8970.16,8973.36,0,
906,8974.47,1,0,33,6,8974.47,8977.82,0,
907,8990.46,1,0,35,6,8990.46,8990.9,0,
908,8998.7,1,0,35,6,8998.7,9000.22,0,
909,9003.98,1,0,36,6,9003.98,9008.68,0,
910,9011.33,1,0,37,6,9011.33,9018.15,0,
911,9022.7,1,0,38,6,9022.7,9026,0,
912,9024.26,2,0,38,6,9026,9033.07,1.73926,
913,9035.89,1,0,39,6,9035.89,9037.81,0,
914,9050.23,1,0,41,6,9050.23,9052.1,0,
915,9052.7,1,0,41,6,9052.7,9053.79,0,
916,9063.08,1,0,42,6,9063.08,9070.33,0,
917,9099.42,1,0,45,6,9099.42,9099.85,0,
918,9099.45,2,0,45,6,9099.85,9100.44,0.395508,
919,9101.21,1,0,46,6,9101.21,9102.6,0,
920,9102.21,2,0,46,6,9102.6,9105.55,0.389648,
921,9102.37,3,1,46,6,9105.55,9109.05,3.18848,
922,9114.93,1,0,47,6,9114.93,9118.53,0,
923,9122.5,1,0,48,6,9122.5,9122.83,0,
924,9137.42,1,0,49,6,9137.42,9151.56,0,
925,9148.61,2,0,50,6,9151.56,9157.34,2.9541,
926,9152.11,2,0,51,6,9157.34,9166.18,5.2334,
927,9156.46,3,1,51,6,9166.18,9166.39,9.72363,
928,9171.51,1,0,53,6,9171.51,9175.34,0,
929,9173.13,2,0,53,6,9175.34,9184.78,2.21875,
930,9189.32,1,0,54,6,9189.32,9191.61,0,
931,9249.97,1,0,60,6,9249.97,9253.38,0,
932,9251.4,2,0,61,6,9253.38,9257.68,1.97656,
933,9286.89,1,0,64,6,9286.89,9287.63,0,
934,9288.32,1,0,64,6,9288.32,9294.17,0,
935,9293.1,2,0,65,6,9294.17,9300.27,1.07129,
936,9295.69,2,0,65,6,9300.27,9301.43,4.58105,
937,9296.69,3,1,65,6,9301.43,9306.12,4.73926,
938,9307.9,1,0,66,6,9307.9,9309.04,0,
939,9311.07,1,0,67,6,9311.07,9313.49,0,
940,9312.64,2,0,67,6,9313.49,9319.17,0.849609,
941,9341.63,1,0,70,6,9341.63,9350.51,0,
942,9345.17,2,0,70,6,9350.51,9355.91,5.34668,
